Key,Text
EFFECT_STONEHIDE_DESC,Pelle di Pietra ha conferito Armatura bonus per breve tempo dopo aver inflitto Danno contundente.
EFFECT_STRIKE_DAMAGE,Danno da taglio
EFFECT_STUN,Stordimento
EFFECT_STUN_DESC,"Stordito. Non puoi muoverti, attaccare o lanciare incantesimi finché lo stordimento non termina."
EFFECT_STUNNINGTEMPO,Tempo Stordente
EFFECT_STUNNINGTEMPO_DESC,Tempo Stordente ha aumentato per breve tempo la Velocità d'attacco dopo lo stordimento di un nemico.
EFFECT_SUDDENSTRIDE,Falcata Improvvisa
EFFECT_SUDDENSTRIDE_DESC,Falcata Improvvisa ha aumentato per breve tempo la Velocità di movimento dopo un colpo critico.
EFFECT_SURGECASTING,Lancio d'Ondata
EFFECT_SURGECASTING_DESC,Lancio d'Ondata è pronto e aumenta il Danno magico del tuo prossimo incantesimo.
EFFECT_SURGEOFMASTERY,Ondata di Maestria
EFFECT_SURGEOFMASTERY_DESC,Ondata di Maestria ha aumentato per breve tempo la Velocità d'attacco dopo un colpo critico.
EFFECT_SWORDSWAP,Cambio a spada
EFFECT_TEMPOCONVERSION,Conversione di Tempo
EFFECT_TEMPOCONVERSION_DESC,Conversione di Tempo è pronta. Il prossimo attacco ha una Probabilità di critico molto più alta.
EFFECT_TEMPORALCLEAVE,Fendente Temporale
EFFECT_TEMPORALCLEAVE_DESC,"Fendente Temporale ha consumato Ondata temporale, applicando Sanguinamento ai nemici attorno al bersaglio."
EFFECT_TEMPORALECHO,Eco temporale
EFFECT_TEMPORALSURGE,Ondata temporale
EFFECT_THICKSKIN,Pelle Spessa
EFFECT_THICKSKIN_DESC,Pelle Spessa ha dimezzato un colpo che ti avrebbe portato sotto il 40% di Salute. Può accadere solo una volta ogni 30 secondi.
EFFECT_THRUST_DAMAGE,Danno perforante
EFFECT_TIMELESSFLAMES,Fiamme Atemporali
EFFECT_TIMELESSFLAMES_DESC,L'effetto Fiamme Atemporali è pronto. Il prossimo incantesimo di Fuoco consuma Ondata temporale per ridurre il proprio tempo di recupero.
EFFECT_TOXICOILCOATING,Rivestimento di Olio Tossico
EFFECT_TOXICOILCOATING_DESC,Gli attacchi infliggono il 50% del loro danno come Danno da decadimento.
EFFECT_TREANTBURNING,Ustione Treant
EFFECT_VERSATILEWARRIOR,Guerriero Versatile
EFFECT_VIRULENTCASTING,Lancio Virulento
EFFECT_VIRULENTCASTING_DESC,Lancio Virulento ha aumentato per breve tempo la Celerità magica dopo un colpo critico di un incantesimo.
EFFECT_WEAKPOINTSENSE,Senso del Punto Debole
EFFECT_WEAKPOINTSENSE_DESC,Senso del Punto Debole è pronto. La prossima Arte dell'ombra ha una Probabilità di critico aumentata.
EFFECT_WELLRESTED,Ben riposato
EFFECT_WELLRESTED_DESC,Aumenta gli XP ottenuti dai mostri e riduce il decadimento di Fame e Sete
EFFECT_WILDFIRE,Incendio Selvaggio
EFFECT_WILDFIRE_DESC,Incendio Selvaggio aumenta il danno inflitto ai nemici con Ustione.
EFFECT_WINTERFOCUS,Concentrazione Invernale
EFFECT_WINTERFOCUS_DESC,Concentrazione Invernale ha aumentato per breve tempo la Rigenerazione della concentrazione dopo l'applicazione di Gelo.
EFFECT_WINTERGUARD,Guardia Invernale
EFFECT_WINTERGUARD_DESC,Guardia Invernale riduce il danno subito dagli attaccanti Assiderati.
RACE_CENTAUR,Centauro
RACE_DWARF,Nano
RACE_ELF,Elfo
RACE_FAIRY,Fata
RACE_GOLEM,Golem
RACE_GRIFFON,Grifone
RACE_HUMAN,Umano
RACE_MINOTAUR,Minotauro
RACE_TROLL,Troll
STACKEFFECT_ALACRITY_DESC,Aumenta la Velocità d'attacco del 2% per accumulo.
STACKEFFECT_BLEEDING_DESC,Infligge 2 danni ogni secondo per accumulo.
STACKEFFECT_BURNING_DESC,Infligge 2 danni ogni secondo per accumulo.
STACKEFFECT_CHILL_DESC,Riduce la Velocità di movimento del 2% per accumulo
STACKEFFECT_CROSSBOWSWAP_DESC,Aumenta la velocità di movimento
STACKEFFECT_DOUBLESTRIKE_DESC,Ogni singola istanza di danno dei tuoi attacchi colpisce due volte. Consuma un accumulo per attacco.
STACKEFFECT_FROSTBOUND_DESC,Aumenta la resistenza al ghiaccio
STACKEFFECT_INOCULATION_DESC,"Conferisce Resistenza al decadimento mentre è attivo, riducendo il danno subito da Veleno e da altre fonti di Decadimento. Viene consumato da alcuni incantesimi di veleno."
STACKEFFECT_KINDLED_DESC,"Conferisce Resistenza al fuoco mentre è attivo, riducendo il danno subito da Ustione e da altre fonti di Fuoco. Viene consumato da alcuni incantesimi di fuoco."
STACKEFFECT_POISON_DESC,Infligge 2 danni ogni secondo per accumulo.
STACKEFFECT_RAGE_DESC,Aumenta il Danno fisico del 2% per accumulo.
STACKEFFECT_SHOCK_DESC,Aumenta la riduzione dei tempi di recupero e la Velocità di movimento.
STACKEFFECT_SWORDSWAP_DESC,Aumenta la velocità d'attacco
STACKEFFECT_TEMPORALECHO_DESC,Rallenta il movimento del 2% per accumulo.
STACKEFFECT_TEMPORALSURGE_DESC,Aumenta la Velocità di movimento dell'1% per accumulo.
STACKEFFECT_TREANTBURNING_DESC,Gli accumuli di Ustione aumentano il danno al bersaglio
STACKEFFECT_VERSATILEWARRIOR_DESC,Aumenta il Danno fisico e il Danno magico
