Key,Text
PASSIVE_STONEHIDE_DESC,"Armatura +12; quando colpisci un nemico con Danno contundente, ottieni 15 Armatura per 5 secondi."
PASSIVE_STONEHIDE_NAME,Pelle di Pietra
PASSIVE_STUNNINGTEMPO_DESC,"Quando stordisci un nemico, ottieni 25% Velocità d'attacco per 3 secondi."
PASSIVE_STUNNINGTEMPO_NAME,Tempo Stordente
PASSIVE_SUDDENSTRIDE_DESC,"Quando infliggi un colpo critico a un nemico, ottieni 20% Velocità di movimento per 3 secondi."
PASSIVE_SUDDENSTRIDE_NAME,Falcata Improvvisa
PASSIVE_SURGECASTING_DESC,"Quando ottieni Ondata temporale, il tuo prossimo incantesimo ha +15% Danno magico. L'effetto dura 5 secondi."
PASSIVE_SURGECASTING_NAME,Lancio d'Ondata
PASSIVE_SURGEOFMASTERY_DESC,"Dopo un colpo critico, ottieni +25% Velocità d'attacco per 3 secondi."
PASSIVE_SURGEOFMASTERY_NAME,Ondata di Maestria
PASSIVE_SURGINGVANISH_DESC,Dissolvenza perfetta conferisce 5 accumuli di Ondata temporale.
PASSIVE_SURGINGVANISH_NAME,Dissolvenza Montante
PASSIVE_SWIFTSTEP_NAME,Passo Rapido
PASSIVE_TEMPOCONVERSION_DESC,"Dopo aver usato un incantesimo o un'abilità, il tuo prossimo Terzo Colpo ha +15% Probabilità di critico. L'effetto dura 5 secondi."
PASSIVE_TEMPOCONVERSION_NAME,Conversione di Tempo
PASSIVE_TEMPORALCLEAVE_DESC,Colpire un nemico con il tuo Attacco finale spende la tua Ondata temporale per applicare a tutti i nemici vicini Sanguinamento pari all'Ondata temporale spesa
PASSIVE_TEMPORALCLEAVE_NAME,Fendente Temporale
PASSIVE_TEMPORALROT_DESC,"Quando consumi Veleno da un nemico, applichi Eco temporale pari al Veleno consumato, fino a 10 accumuli. Se consumi almeno 5 accumuli di Veleno, crei una scarica di Decadimento attorno al bersaglio. Tempo di recupero: 6 secondi."
PASSIVE_TEMPORALROT_NAME,Marciume Temporale
PASSIVE_THICKSKIN_DESC,"Quando subisci un danno che ti porterebbe sotto il 40% degli HP, il danno si dimezza. Può accadere solo una volta ogni 30 secondi."
PASSIVE_THICKSKIN_NAME,Pelle Spessa
PASSIVE_TIDEPOOL_DESC,Ondata d'Acqua lascia una pozza dietro di sé.
PASSIVE_TIDEPOOL_NAME,Pozza di Marea
PASSIVE_TIDESTORM_NAME,Tempesta di Marea
PASSIVE_TIMELESSFLAMES_DESC,"Dopo aver usato un'abilità da Elfo, il tuo prossimo incantesimo di Fuoco spende fino a 10 accumuli di Ondata temporale per ridurre il proprio tempo di recupero del 4% per accumulo speso. L'effetto dura 5 secondi e ha un tempo di recupero di 10 secondi."
PASSIVE_TIMELESSFLAMES_NAME,Fiamme Atemporali
PASSIVE_TOXICBLOOM_DESC,Le tue radici applicano 2 accumuli di Veleno in più.
PASSIVE_TOXICBLOOM_NAME,Fiore Tossico
PASSIVE_VANGUARD_DESC,La forza fornisce 2.5 Vigore in più
PASSIVE_VANGUARD_NAME,Avanguardia
PASSIVE_VIRULENTCASTING_DESC,"Quando infliggi un colpo critico con un incantesimo, ottieni il 15% di Celerità magica in più per 3 secondi"
PASSIVE_VIRULENTCASTING_NAME,Lancio Virulento
PASSIVE_VITALCONDUIT_DESC,Ora Memoria aumenta il Vigore massimo di 5
PASSIVE_VITALCONDUIT_NAME,Condotto Vitale
PASSIVE_WEAKPOINTSENSE_DESC,"Quando infliggi un colpo critico a un nemico sotto il 40% di Salute, la tua prossima abilità dell'Arte dell'ombra ha il 20% di Probabilità di critico in più. Tempo di recupero: 6 secondi"
PASSIVE_WEAKPOINTSENSE_NAME,Senso del Punto Debole
PASSIVE_WEAVINGJABS_DESC,"Dopo aver usato Cambio arma, per 5 secondi lanci automaticamente Jab rapido contro un bersaglio vicino quando attacchi in mischia."
PASSIVE_WEAVINGJABS_NAME,Jab Intrecciati
PASSIVE_WHIRLOFGORE_DESC,"Quando colpisci un nemico con Sanguinamento, hai una probabilità di attivare un attacco rotante ad area. La probabilità aumenta per ogni accumulo di Sanguinamento"
PASSIVE_WHIRLOFGORE_NAME,Vortice di Sangue
PASSIVE_WILDFIRE_DESC,HP % +20%; infliggi +15% danno ai nemici con Ustione.
PASSIVE_WILDFIRE_NAME,Incendio Selvaggio
PASSIVE_WILDSTRIDER_DESC,L'avventura fornisce 0.25 Danno fisico in più
PASSIVE_WILDSTRIDER_NAME,Passo Silvestre
PASSIVE_WINTERFOCUS_DESC,"Quando applichi Gelo a un nemico, ottieni 15% Rigenerazione della concentrazione per 5 secondi."
PASSIVE_WINTERFOCUS_NAME,Concentrazione Invernale
PASSIVE_WINTERGUARD_DESC,Armatura +16; i nemici Assiderati ti infliggono il 10% di danno in meno.
PASSIVE_WINTERGUARD_NAME,Guardia Invernale
PASSIVE_XWINDREADHORN_DESC,La forza fornisce 0.25% Velocità d'attacco in più
PASSIVE_XWINDREADHORN_NAME,Cornispavento di Xwin
