SKILL_BRAWLER_E10_DESC	Aumenta l'Accumulo di stordimento del 10% <x1/> Aumenta la tua Probabilità di critico del 4%.
SKILL_HUMAN_NS3U7_DESC	Colpo d'onda conferisce 2 cariche di Inoculazione per ogni nemico colpito. Se Colpo d'onda consuma Sanguinamento da quel nemico, ottieni 1 carica aggiuntiva di Inoculazione da quel nemico.
SKILL_HUMAN_NS3U8_DESC	Colpo d'onda consuma il Sanguinamento sui nemici colpiti per applicare Veleno anziché ottenere danno bonus. Applica 1 carica di Veleno per carica di Sanguinamento consumata, fino a 10.
SKILL_HUMAN_NS3U9_DESC	Colpo d'onda consuma tutto il Sanguinamento sui nemici colpiti. Le prime 10 cariche di Sanguinamento consumate conferiscono il normale 4% di danno bonus per carica. Le cariche di Sanguinamento consumate oltre le 10 conferiscono il 2% di danno bonus per carica.
SKILL_HUMAN_NS3_DESC	Tieni premuto per caricare. Rilascia per inviare un'onda di energia in avanti, infliggendo Danno da taglio a tutti i nemici colpiti. Colpo d'onda consuma il Sanguinamento sui nemici colpiti per infliggere il 4% di danno bonus per carica, fino a 10.
SKILL_HUMAN_S10_DESC	Aumenta di 2 il Veleno massimo che puoi applicare. <x1/> Aumenta di 2 il Sanguinamento massimo che puoi applicare.
SKILL_HUMAN_S10_NAME	Maestro delle afflizioni
SKILL_HUMAN_S16_DESC	Aumenta il tuo danno contro i nemici avvelenati del 12% <x1/> Aumenta il tuo danno contro i nemici sanguinanti del 12%
SKILL_HUMAN_S16_NAME	Sfruttamento degli stati
SKILL_HUMAN_S4_DESC	Aumenta il tuo Danno perforante del 6% <x1/> Aumenta la tua Concentrazione massima di 6.
SKILL_HUMAN_S4_NAME	Precisione tattica
SKILL_HUMAN_SBL2R4_DESC	Energia ora aumenta la Concentrazione massima di 5
SKILL_HUMAN_SBL5R7_DESC	Le Parate riuscite applicano Sanguinamento a tutti i nemici colpiti.
SKILL_HUMAN_SBL5R7_NAME	Contrattacco Tagliente
SKILL_HUMAN_SBR2R4_DESC	Dopo una Parata riuscita, il tuo prossimo Attacco finale a distanza infligge il 30% di danno in più. Dura 6 secondi.
SKILL_HUMAN_SBR5R7_DESC	Quando colpisci un nemico con 10 o più cariche di Veleno, ottieni +15% Probabilità di critico per 5 secondi.
SKILL_HUMAN_SS1B10_DESC	Aumenta di 2 per punto il Sanguinamento massimo consumato e il Veleno massimo applicato da Freccia Corrompente.
SKILL_HUMAN_SS1B11_DESC	Aumenta di 2 per punto il Veleno massimo consumato da Freccia Purgante.
SKILL_HUMAN_SS1B12_DESC	Aumenta di 1 per punto l'Inoculazione ottenuta dai nemici avvelenati colpiti da Freccia Inoculante.
SKILL_HUMAN_SS1B13_DESC	Aumenta di 1 per punto il Veleno applicato da Freccia Avvelenante. Vale sia per il primo nemico colpito sia per quelli successivi.
SKILL_HUMAN_SS1B14_DESC	Aumenta di 1 per punto il Sanguinamento applicato da Freccia Lacerante.
SKILL_HUMAN_SS1B15_DESC	Aumenta di 2 per punto il Sanguinamento massimo consumato e il Veleno massimo applicato da Freccia Corrompente.
SKILL_HUMAN_SS1B16_DESC	Aumenta di 2 per punto il Veleno massimo consumato da Freccia Purgante.
SKILL_HUMAN_SS1B17_DESC	Aumenta di 1 per punto l'Inoculazione ottenuta dai nemici avvelenati colpiti da Freccia Inoculante.
SKILL_HUMAN_SS1B18_DESC	Aumenta di 1 per punto il Veleno applicato da Freccia Avvelenante. Vale sia per il primo nemico colpito sia per quelli successivi.
SKILL_HUMAN_SS1B19_DESC	Aumenta di 1 per punto il Sanguinamento applicato da Freccia Lacerante.
SKILL_HUMAN_SS1B1_DESC	Aumenta il danno inflitto da Tiro mirato dell'8% per punto.
SKILL_HUMAN_SS1B20_DESC	Aumenta di 2 per punto il Sanguinamento massimo consumato e il Veleno massimo applicato da Freccia Corrompente.
SKILL_HUMAN_SS1B21_DESC	Aumenta di 2 per punto il Veleno massimo consumato da Freccia Purgante.
SKILL_HUMAN_SS1B22_DESC	Aumenta di 1 per punto l'Inoculazione ottenuta dai nemici avvelenati colpiti da Freccia Inoculante.
SKILL_HUMAN_SS1B23_DESC	Aumenta di 1 per punto il Veleno applicato da Freccia Avvelenante. Vale sia per il primo nemico colpito sia per quelli successivi.
SKILL_HUMAN_SS1B24_DESC	Aumenta di 1 per punto il Sanguinamento applicato da Freccia Lacerante.
SKILL_HUMAN_SS1B2_DESC	Aumenta il danno inflitto da Tiro mirato dell'8% per punto.
SKILL_HUMAN_SS1B3_DESC	Aumenta il danno inflitto da Tiro mirato dell'8% per punto.
SKILL_HUMAN_SS1U1_DESC	Tiro mirato non attraversa più i nemici. Invece, li respinge fino alla portata massima.
SKILL_HUMAN_SS1U1_NAME	Tiro a punta larga
SKILL_HUMAN_SS1U2_DESC	Tiro mirato infligge il 60% di danno bonus ai nemici fuori dal combattimento.
SKILL_HUMAN_SS1U2_NAME	Tiro a sorpresa
SKILL_HUMAN_SS1U3_DESC	Tiro mirato infligge il 50% di danno extra ai nemici oltre metà della portata, ma il 40% in meno ai nemici entro metà della portata.
SKILL_HUMAN_SS1U3_NAME	Tiro lungo
SKILL_HUMAN_SS1U4_DESC	Tiro mirato consuma fino a 10 cariche di Sanguinamento sui nemici colpiti e applica 1 carica di Veleno per carica di Sanguinamento consumata.
SKILL_HUMAN_SS1U4_NAME	Freccia Corrompente
SKILL_HUMAN_SS1U5_DESC	Tiro mirato consuma il Veleno sui nemici colpiti per infliggere il 5% di danno in più per carica di Veleno consumata, fino a 10 cariche di Veleno.
SKILL_HUMAN_SS1U5_NAME	Freccia Purgante
SKILL_HUMAN_SS1U6_DESC	Tiro mirato conferisce 2 cariche di Inoculazione per ogni nemico avvelenato colpito. Se Tiro mirato colpisce almeno 2 nemici avvelenati, ottieni altre 2 cariche di Inoculazione.
SKILL_HUMAN_SS1U6_NAME	Freccia Inoculante
SKILL_HUMAN_SS1U7_DESC	Tiro mirato applica 4 cariche di Veleno ai nemici colpiti. Se Tiro mirato colpisce più di un nemico, quelli dopo il primo ricevono invece 2 cariche di Veleno.
SKILL_HUMAN_SS1U7_NAME	Freccia Avvelenante
SKILL_HUMAN_SS1U8_DESC	Tiro mirato applica 3 cariche di Sanguinamento ai nemici colpiti.
SKILL_HUMAN_SS1U8_NAME	Freccia Lacerante
SKILL_HUMAN_SS1_DESC	Premi per lanciare. Prendi la mira, poi scocca una freccia che attraversa i nemici, infliggendo Danno perforante.
SKILL_HUMAN_SS2B12_DESC	Aumenta di 1 per punto l'Inoculazione ottenuta dai nemici avvelenati colpiti da Grandine Inoculante.
SKILL_HUMAN_SS2B13_DESC	Aumenta di 1 per punto il Veleno aggiuntivo applicato da Grandine inoculata.
SKILL_HUMAN_SS2B17_DESC	Aumenta di 1 per punto l'Inoculazione ottenuta dai nemici avvelenati colpiti da Grandine Inoculante.
SKILL_HUMAN_SS2B18_DESC	Aumenta di 1 per punto il Veleno aggiuntivo applicato da Grandine inoculata.
SKILL_HUMAN_SS2B1_DESC	Aumenta la cadenza di tiro di Pioggia di Frecce del 12% per punto.
SKILL_HUMAN_SS2B1_NAME	Aumento cadenza di tiro di Pioggia di Frecce I
SKILL_HUMAN_SS2B22_DESC	Aumenta di 1 per punto l'Inoculazione ottenuta dai nemici avvelenati colpiti da Grandine Inoculante.
SKILL_HUMAN_SS2B23_DESC	Aumenta di 1 per punto il Veleno aggiuntivo applicato da Grandine inoculata.
SKILL_HUMAN_SS2B2_DESC	Aumenta la cadenza di tiro di Pioggia di Frecce del 12% per punto.
SKILL_HUMAN_SS2B2_NAME	Aumento cadenza di tiro di Pioggia di Frecce III
SKILL_HUMAN_SS2B3_DESC	Aumenta la cadenza di tiro di Pioggia di Frecce del 12% per punto.
SKILL_HUMAN_SS2B3_NAME	Aumento cadenza di tiro di Pioggia di Frecce II
SKILL_HUMAN_SS2B4_DESC	Aumenta il danno inflitto da Pioggia di Frecce dell'8% per punto.
SKILL_HUMAN_SS2B4_NAME	Aumento danno di Pioggia di Frecce I
SKILL_HUMAN_SS2B5_DESC	Aumenta di 1 per punto il Veleno applicato da Pioggia di Frecce.
SKILL_HUMAN_SS2B5_NAME	Aumento stato di Pioggia di Frecce I
SKILL_HUMAN_SS2B6_DESC	Aumenta il danno inflitto da Pioggia di Frecce dell'8% per punto.
SKILL_HUMAN_SS2B6_NAME	Aumento danno di Pioggia di Frecce II
SKILL_HUMAN_SS2B7_DESC	Aumenta di 1 per punto il Veleno applicato da Pioggia di Frecce.
SKILL_HUMAN_SS2B7_NAME	Aumento stato di Pioggia di Frecce II
SKILL_HUMAN_SS2B8_DESC	Aumenta il danno inflitto da Pioggia di Frecce dell'8% per punto.
SKILL_HUMAN_SS2B8_NAME	Aumento danno di Pioggia di Frecce III
SKILL_HUMAN_SS2B9_DESC	Aumenta di 1 per punto il Veleno applicato da Pioggia di Frecce.
SKILL_HUMAN_SS2B9_NAME	Aumento stato di Pioggia di Frecce III
SKILL_HUMAN_SS2U1_DESC	Pioggia di Frecce non è più canalizzata e ha un Tempo di recupero di 8 secondi. Premi per lanciare e richiama frecce che colpiscono fino a 6 nemici.
SKILL_HUMAN_SS2U1_NAME	Sbarramento di frecce
SKILL_HUMAN_SS2U2_DESC	Le frecce ora lasciano una Pozza d'Olio nel punto d'impatto
SKILL_HUMAN_SS2U3_DESC	Le frecce ora lasciano una Pozza di Veleno nel punto d'impatto.
SKILL_HUMAN_SS2U4_DESC	Pioggia di Frecce rallenta i nemici del 35% per 2 secondi, ma i suoi impulsi sono più lenti del 20%
SKILL_HUMAN_SS2U4_NAME	Grandine bloccante
SKILL_HUMAN_SS2U5_DESC	Pioggia di Frecce ora applica 2 cariche di Sanguinamento anziché Veleno.
SKILL_HUMAN_SS2U6_DESC	Pioggia di Frecce non applica più Veleno. Ogni impulso consuma fino a 10 cariche di Veleno sui nemici colpiti, infliggendo il 5% di danno in più per carica di Veleno consumata.
SKILL_HUMAN_SS2U7_DESC	Ogni impulso di Pioggia di Frecce conferisce 1 carica di Inoculazione per ogni nemico avvelenato colpito.
SKILL_HUMAN_SS2U8_DESC	Pioggia di Frecce consuma Inoculazione durante la canalizzazione. Ogni impulso consuma 1 carica di Inoculazione per applicare 2 cariche aggiuntive di Veleno ai nemici colpiti.
SKILL_HUMAN_SS2U9_DESC	Ogni impulso di Pioggia di Frecce consuma fino a 3 cariche di Sanguinamento sui nemici colpiti e applica 1 carica di Veleno per carica di Sanguinamento consumata.
SKILL_HUMAN_SS2_DESC	Tieni premuto per canalizzare. Ogni 1 secondo, le frecce colpiscono l'area bersaglio, infliggendo Danno perforante a tutti i nemici al suo interno e applicando 2 cariche di Veleno.
SKILL_HUMAN_SS3B11_DESC	Aumenta del 2% per punto l'Accumulo di stordimento ottenuto per carica di Inoculazione consumata e dell'1% per punto il Danno da decadimento di Nebbia velenosa ottenuto per carica di Inoculazione consumata.
SKILL_HUMAN_SS3B12_DESC	Migliora di 1 per punto il tasso di conversione in Sanguinamento di Trappola Lacerante.
SKILL_HUMAN_SS3B16_DESC	Aumenta del 2% per punto l'Accumulo di stordimento ottenuto per carica di Inoculazione consumata e dell'1% per punto il Danno da decadimento di Nebbia velenosa ottenuto per carica di Inoculazione consumata.
SKILL_HUMAN_SS3B17_DESC	Migliora di 1 per punto il tasso di conversione in Sanguinamento di Trappola Lacerante.
SKILL_HUMAN_SS3B1_DESC	Aumenta il danno inflitto da Trappola del Cacciatore dell'8% per punto.
SKILL_HUMAN_SS3B1_NAME	Aumento danno di Trappola del Cacciatore I
SKILL_HUMAN_SS3B21_DESC	Aumenta del 2% per punto l'Accumulo di stordimento ottenuto per carica di Inoculazione consumata e dell'1% per punto il Danno da decadimento di Nebbia velenosa ottenuto per carica di Inoculazione consumata.
SKILL_HUMAN_SS3B22_DESC	Migliora di 1 per punto il tasso di conversione in Sanguinamento di Trappola Lacerante.
SKILL_HUMAN_SS3B2_DESC	Aumenta il danno inflitto da Trappola del Cacciatore dell'8% per punto.
SKILL_HUMAN_SS3B2_NAME	Aumento danno di Trappola del Cacciatore III
SKILL_HUMAN_SS3B3_DESC	Aumenta il danno inflitto da Trappola del Cacciatore dell'8% per punto.
SKILL_HUMAN_SS3B3_NAME	Aumento danno di Trappola del Cacciatore II
SKILL_HUMAN_SS3B4_DESC	Aumenta del 10% per punto l'Accumulo di stordimento extra inflitto da Trappola del Cacciatore.
SKILL_HUMAN_SS3B4_NAME	Accumulo di stordimento di Trappola del Cacciatore I
SKILL_HUMAN_SS3B5_NAME	Riduzione recupero di Trappola del Cacciatore I
SKILL_HUMAN_SS3B6_DESC	Aumenta del 10% per punto l'Accumulo di stordimento extra inflitto da Trappola del Cacciatore.
SKILL_HUMAN_SS3B6_NAME	Accumulo di stordimento di Trappola del Cacciatore II
SKILL_HUMAN_SS3B7_NAME	Riduzione recupero di Trappola del Cacciatore II
SKILL_HUMAN_SS3B8_DESC	Aumenta del 10% per punto l'Accumulo di stordimento extra inflitto da Trappola del Cacciatore.
SKILL_HUMAN_SS3B8_NAME	Accumulo di stordimento di Trappola del Cacciatore III
SKILL_HUMAN_SS3B9_NAME	Riduzione recupero di Trappola del Cacciatore III
SKILL_HUMAN_SS3U10_DESC	Trappola del Cacciatore consuma fino a 10 cariche di Sanguinamento sul nemico che la attiva. Ogni carica di Sanguinamento consumata aumenta il danno di Trappola del Cacciatore del 4%. Se Trappola del Cacciatore uccide il nemico, Nebbia velenosa applica 1 carica di Sanguinamento al secondo ai nemici al suo interno ogni 3 cariche di Sanguinamento consumate.
SKILL_HUMAN_SS3U1_DESC	Trappola del Cacciatore ora sparge 5 trappole casualmente in un'ampia area; il danno e l'Accumulo di stordimento di ogni trappola si riducono del 60% e le Cariche si riducono a 1.
SKILL_HUMAN_SS3U1_NAME	Trappola dispersiva
SKILL_HUMAN_SS3U2_DESC	Trappola del Cacciatore non ha più un ritardo di attivazione, ma infligge il 20% di danno e Accumulo di stordimento in meno.
SKILL_HUMAN_SS3U2_NAME	Trappola rapida
SKILL_HUMAN_SS3U3_DESC	Trappola del Cacciatore rilascia sempre una Nebbia velenosa anche se il nemico sopravvive. Il danno di Nebbia velenosa è ridotto del 25%.
SKILL_HUMAN_SS3U3_NAME	Trappola a scarica velenosa
SKILL_HUMAN_SS3U4_DESC	La portata di Trappola del Cacciatore si riduce a quella da mischia e il suo danno e Accumulo di stordimento aumentano del 15%
SKILL_HUMAN_SS3U4_NAME	Trappola piazzata a mano
SKILL_HUMAN_SS3U5_DESC	Quando Trappola del Cacciatore viene attivata, arma una seconda trappola più piccola nelle vicinanze dopo un breve ritardo. La seconda trappola infligge il 40% del danno e non può creare Nebbia velenosa.
SKILL_HUMAN_SS3U5_NAME	Trappola a catena
SKILL_HUMAN_SS3U6_DESC	Trappola del Cacciatore consuma tutto il Veleno sul nemico che la attiva. Le prime 10 cariche di Veleno consumate conferiscono il normale 4% di danno bonus per carica. Le cariche di Veleno consumate oltre le 10 conferiscono il 2% di danno bonus per carica.
SKILL_HUMAN_SS3U7_DESC	Trappola del Cacciatore consuma Inoculazione quando viene attivata. Ogni carica di Inoculazione consumata aumenta l'Accumulo di stordimento di Trappola del Cacciatore dell'8% e il Danno da decadimento di Nebbia velenosa del 5%.
SKILL_HUMAN_SS3U8_DESC	Trappola del Cacciatore consuma Veleno come di norma. Se viene consumato Veleno, Trappola del Cacciatore applica anche 1 carica di Sanguinamento ogni 4 cariche di Veleno consumate.
SKILL_HUMAN_SS3U9_DESC	Trappola del Cacciatore consuma fino a 10 cariche di Sanguinamento sul nemico che la attiva e applica 1 carica di Veleno per carica di Sanguinamento consumata prima di infliggere danno.
SKILL_HUMAN_SS3_DESC	Premi per lanciare. Scocca una freccia che piazza una trappola per 10 secondi. I nemici che la attivano subiscono Danno perforante e Accumulo di stordimento aumentato. Trappola del Cacciatore consuma Veleno per infliggere il 4% di danno in più, fino al 40%. Se Trappola del Cacciatore uccide un mostro avvelenato, questo esplode in una Nebbia velenosa che applica Veleno e infligge Danno da decadimento. La Nebbia velenosa si dissipa dopo 6 secondi.
SKILL_HUMAN_START1_DESC	Premi per lanciare. Alterna spada e balestra. Passare alla spada ti fa scattare in avanti, infliggendo Danno da taglio ai nemici sul tuo percorso. Passare alla balestra ti fa saltare indietro e sparare 2 colpi nella direzione bersaglio, ciascuno dei quali infligge Danno perforante.
SKILL_MAGICIAN_E10_NAME	Adepto nato dalla brace
SKILL_MAGICIAN_E16_DESC	Aumenta il tuo danno contro i nemici con Salute massima del 10%. <x1/> Aumenta il tuo danno contro i nemici ustionati del 12%
SKILL_MAGICIAN_E16_NAME	Signore delle braci
SKILL_MAGICIAN_E4_DESC	Aumenta il tuo Danno da fuoco del 6% <x1/> Aumenta la tua Concentrazione massima di 6.
SKILL_MAGICIAN_E4_NAME	Apprendista del Fuoco
SKILL_MAGICIAN_EBL2R4_DESC	Quando applichi Ustione a un nemico, ottieni Danno magico bonus pari alla quantità di Ustione sul nemico per 5 secondi.
SKILL_MAGICIAN_EBL5R7_DESC	Ogni volta che i tuoi incantesimi consumano Ustione, ottieni 2 Celerità magica e il 2% di Velocità d'attacco per carica consumata, fino al 24%, per 5 secondi.
SKILL_MAGICIAN_EBR2R4_DESC	Quando applichi Ustione a un nemico, ottieni il 15% di Rigenerazione della concentrazione per 5 secondi.
SKILL_MAGICIAN_EBR5R7_DESC	Ogni volta che i tuoi incantesimi consumano Ustione, ottieni il 20% di Danno da ustione per carica consumata per 8 secondi.
SKILL_MAGICIAN_ES1B11_NAME	Aumento conversione di Palla di fuoco Incandescente I
SKILL_MAGICIAN_ES1B12_DESC	Aumenta di 1 per punto l'Ustione aggiuntiva applicata da Palla di fuoco incendiaria.
SKILL_MAGICIAN_ES1B12_NAME	Aumento Palla di fuoco incendiaria II
SKILL_MAGICIAN_ES1B13_DESC	Aumenta di 1 per punto l'Ustione massima consumata da Palla di fuoco comburente.
SKILL_MAGICIAN_ES1B13_NAME	Aumento Palla di fuoco comburente II
SKILL_MAGICIAN_ES1B14_DESC	Aumenta di 1 per punto le cariche di Ravvivato conferite da Palla di fuoco d'Innesco per ogni nemico ustionato colpito.
SKILL_MAGICIAN_ES1B16_NAME	Aumento conversione di Palla di fuoco Incandescente II
SKILL_MAGICIAN_ES1B17_DESC	Aumenta di 1 per punto l'Ustione aggiuntiva applicata da Palla di fuoco incendiaria.
SKILL_MAGICIAN_ES1B17_NAME	Aumento Palla di fuoco incendiaria III
SKILL_MAGICIAN_ES1B18_DESC	Aumenta di 1 per punto l'Ustione massima consumata da Palla di fuoco comburente.
SKILL_MAGICIAN_ES1B18_NAME	Aumento Palla di fuoco comburente III
SKILL_MAGICIAN_ES1B19_DESC	Aumenta di 1 per punto le cariche di Ravvivato conferite da Palla di fuoco d'Innesco per ogni nemico ustionato colpito.
SKILL_MAGICIAN_ES1B21_NAME	Aumento conversione di Palla di fuoco Incandescente III
SKILL_MAGICIAN_ES1B4_DESC	Riduce il tempo di recupero di Palla di fuoco del 10% per punto.
SKILL_MAGICIAN_ES1B5_DESC	Riduce il tempo di recupero di Palla di fuoco del 10% per punto.
SKILL_MAGICIAN_ES1B6_DESC	Riduce il tempo di recupero di Palla di fuoco del 10% per punto.
SKILL_MAGICIAN_ES1B7_DESC	Aumenta di 1 per punto l'Ustione aggiuntiva applicata da Palla di fuoco incendiaria.
SKILL_MAGICIAN_ES1B7_NAME	Aumento Palla di fuoco incendiaria I
SKILL_MAGICIAN_ES1B8_DESC	Aumenta di 1 per punto l'Ustione massima consumata da Palla di fuoco comburente.
SKILL_MAGICIAN_ES1B8_NAME	Aumento Palla di fuoco comburente I
SKILL_MAGICIAN_ES1B9_DESC	Aumenta di 1 per punto le cariche di Ravvivato conferite da Palla di fuoco d'Innesco per ogni nemico ustionato colpito.
SKILL_MAGICIAN_ES1U1_DESC	Palla di fuoco diventa un incantesimo da caricare tenendo premuto. Carica Palla di fuoco per un massimo di 1.5 secondi. A carica completa, Palla di fuoco infligge il 50% di Danno da fuoco in più e viaggia il 20% più velocemente.
SKILL_MAGICIAN_ES1U1_NAME	Palla di fuoco carica
SKILL_MAGICIAN_ES1U2_DESC	Il danno di Palla di fuoco è ridotto del 50%, ma il tempo di recupero si riduce del 40%.
SKILL_MAGICIAN_ES1U2_NAME	Braci rapide
SKILL_MAGICIAN_ES1U3_DESC	Palla di fuoco attraversa i nemici, infliggendo danno a ogni nemico colpito e attivando Impatto esplosivo a ogni colpo, ma non alla fine. Palla di fuoco infligge il 30% di danno in meno.
SKILL_MAGICIAN_ES1U4_DESC	Palla di fuoco applica 2 cariche aggiuntive di Ustione ai nemici colpiti.
SKILL_MAGICIAN_ES1U4_NAME	Palla di fuoco incendiaria
SKILL_MAGICIAN_ES1U5_DESC	Palla di fuoco consuma fino a 10 cariche di Ustione da ogni nemico colpito. Per ogni carica di Ustione consumata, Palla di fuoco infligge il 12% di Danno da fuoco in più a quel nemico.
SKILL_MAGICIAN_ES1U5_NAME	Palla di fuoco comburente
SKILL_MAGICIAN_ES1U6_DESC	Palla di fuoco non applica più Ustione, ma conferisce 1 carica di Ravvivato per ogni nemico ustionato colpito.
SKILL_MAGICIAN_ES1U7_DESC	Palla di fuoco consuma fino a 10 delle tue cariche di Ravvivato al lancio. Per ogni carica di Ravvivato consumata, Palla di fuoco infligge il 10% di Danno da fuoco in più.
SKILL_MAGICIAN_ES1U8_DESC	Palla di fuoco consuma Gelo da ogni nemico colpito per applicare 1 carica di Ustione ogni 4 cariche di Gelo consumate.
SKILL_MAGICIAN_ES1_DESC	All'impatto, Palla di fuoco ora scatena un'esplosione che infligge Danno da fuoco in un'area.
SKILL_MAGICIAN_ES1_NAME	Impatto esplosivo
SKILL_MAGICIAN_ES2B10_DESC	Aumenta di 1 per proiettile per punto l'Ustione massima consumata da Drago comburente.
SKILL_MAGICIAN_ES2B10_NAME	Aumento Drago comburente I
SKILL_MAGICIAN_ES2B11_DESC	Aumenta del 5% per carica di Ravvivato consumata per punto il bonus al Danno da fuoco conferito da Drago Fiammeggiante.
SKILL_MAGICIAN_ES2B12_DESC	Aumenta di 1 per punto il numero di nemici vicini influenzati da Drago dell'Incendio Selvaggio.
SKILL_MAGICIAN_ES2B12_NAME	Aumento Drago dell'Incendio Selvaggio I
SKILL_MAGICIAN_ES2B14_DESC	Aumenta di 1 per proiettile per punto l'Ustione massima consumata da Drago comburente.
SKILL_MAGICIAN_ES2B14_NAME	Aumento Drago comburente II
SKILL_MAGICIAN_ES2B15_DESC	Aumenta del 5% per carica di Ravvivato consumata per punto il bonus al Danno da fuoco conferito da Drago Fiammeggiante.
SKILL_MAGICIAN_ES2B16_DESC	Aumenta di 1 per punto il numero di nemici vicini influenzati da Drago dell'Incendio Selvaggio.
SKILL_MAGICIAN_ES2B16_NAME	Aumento Drago dell'Incendio Selvaggio II
SKILL_MAGICIAN_ES2B18_DESC	Aumenta di 1 per proiettile per punto l'Ustione massima consumata da Drago comburente.
SKILL_MAGICIAN_ES2B18_NAME	Aumento Drago comburente III
SKILL_MAGICIAN_ES2B19_DESC	Aumenta del 5% per carica di Ravvivato consumata per punto il bonus al Danno da fuoco conferito da Drago Fiammeggiante.
SKILL_MAGICIAN_ES2B1_NAME	Riduzione recupero di Soffio del Drago I
SKILL_MAGICIAN_ES2B20_DESC	Aumenta di 1 per punto il numero di nemici vicini influenzati da Drago dell'Incendio Selvaggio.
SKILL_MAGICIAN_ES2B20_NAME	Aumento Drago dell'Incendio Selvaggio III
SKILL_MAGICIAN_ES2B2_NAME	Riduzione recupero di Soffio del Drago II
SKILL_MAGICIAN_ES2B3_NAME	Riduzione recupero di Soffio del Drago III
SKILL_MAGICIAN_ES2B4_DESC	Aumenta il Danno da fuoco inflitto da Soffio del Drago dell'8% per punto.
SKILL_MAGICIAN_ES2B4_NAME	Aumento danno di Soffio del Drago I
SKILL_MAGICIAN_ES2B5_DESC	Aumenta di 1 per punto il numero di proiettili lanciati da Soffio del Drago.
SKILL_MAGICIAN_ES2B5_NAME	Aumento cadenza di tiro di Soffio del Drago I
SKILL_MAGICIAN_ES2B6_DESC	Aumenta il Danno da fuoco inflitto da Soffio del Drago dell'8% per punto.
SKILL_MAGICIAN_ES2B6_NAME	Aumento danno di Soffio del Drago II
SKILL_MAGICIAN_ES2B7_DESC	Aumenta di 1 per punto il numero di proiettili lanciati da Soffio del Drago.
SKILL_MAGICIAN_ES2B7_NAME	Aumento cadenza di tiro di Soffio del Drago II
SKILL_MAGICIAN_ES2B8_DESC	Aumenta il Danno da fuoco inflitto da Soffio del Drago dell'8% per punto.
SKILL_MAGICIAN_ES2B8_NAME	Aumento danno di Soffio del Drago III
SKILL_MAGICIAN_ES2B9_DESC	Aumenta di 1 per punto il numero di proiettili lanciati da Soffio del Drago.
SKILL_MAGICIAN_ES2B9_NAME	Aumento cadenza di tiro di Soffio del Drago III
SKILL_MAGICIAN_ES2U1_DESC	Soffio del Drago non applica più Ustione, ma infligge il 50% di Danno da fuoco in più.
SKILL_MAGICIAN_ES2U1_NAME	Drago concentrato
SKILL_MAGICIAN_ES2U2_DESC	Soffio del Drago inizia il lancio dalla tua posizione attuale e non ti blocca più sul posto. Puoi muoverti dopo il lancio, ma Soffio del Drago resta nella posizione di lancio originale per tutta la sua durata.
SKILL_MAGICIAN_ES2U2_NAME	Drago remoto
SKILL_MAGICIAN_ES2U3_DESC	Soffio del Drago diventa un incantesimo da canalizzare tenendo premuto. Durante la canalizzazione, Soffio del Drago lancia proiettili senza sosta, infliggendo Danno da fuoco ridotto del 25% e applicando Ustione. Rilasciare la canalizzazione termina Soffio del Drago in anticipo. Tempo di recupero ridotto a 3 secondi.
SKILL_MAGICIAN_ES2U3_NAME	Drago canalizzato
SKILL_MAGICIAN_ES2U4_DESC	Ogni proiettile di Soffio del Drago consuma fino a 1 carica di Ustione da ogni nemico colpito. Per ogni carica di Ustione consumata, quel proiettile infligge il 12% di Danno da fuoco in più a quel nemico. Soffio del Drago non applica più Ustione.
SKILL_MAGICIAN_ES2U4_NAME	Drago comburente
SKILL_MAGICIAN_ES2U5_DESC	Ogni proiettile di Soffio del Drago consuma 1 delle tue cariche di Ravvivato quando colpisce un nemico. Per ogni carica di Ravvivato consumata, quel proiettile infligge il 10% di Danno da fuoco in più.
SKILL_MAGICIAN_ES2U6_DESC	Quando un proiettile di Soffio del Drago applica Ustione a un nemico, applica anche 1 carica di Ustione a un massimo di 2 nemici vicini.
SKILL_MAGICIAN_ES2U6_NAME	Drago dell'Incendio Selvaggio
SKILL_MAGICIAN_ES2U7_DESC	Soffio del Drago infligge il 50% di Danno da fuoco e il 50% di Danno da ghiaccio e applica Gelo anziché Ustione.
SKILL_MAGICIAN_ES2_DESC	Premi per lanciare. Sprigiona un flusso di fuoco per 2.5 secondi, lanciando 6 proiettili che infliggono Danno da fuoco e applicano Ustione. Durante il lancio resti bloccato sul posto.
SKILL_MAGICIAN_ES3B11_DESC	Aumenta dell'1% per carica di Ustione consumata il bonus aggiuntivo al Danno da fuoco conferito da Inferno comburente e del 4% per punto il suo massimo.
SKILL_MAGICIAN_ES3B11_NAME	Aumento Inferno comburente I
SKILL_MAGICIAN_ES3B12_DESC	Aumenta di 1 per punto le cariche di Ravvivato conferite da Inferno accumulabraci per ogni carica di Ustione in eccesso consumata.
SKILL_MAGICIAN_ES3B12_NAME	Aumento Inferno accumulabraci I
SKILL_MAGICIAN_ES3B15_DESC	Aumenta del 25% per punto il valore in cariche di Ustione del Gelo conteggiato da Inferno Incandescente.
SKILL_MAGICIAN_ES3B16_DESC	Aumenta dell'1% per carica di Ustione consumata il bonus aggiuntivo al Danno da fuoco conferito da Inferno comburente e del 4% per punto il suo massimo.
SKILL_MAGICIAN_ES3B16_NAME	Aumento Inferno comburente II
